authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewImages/9,reviewImages/10,reviewImages/11,reviewImages/12,reviewRating,reviewText,reviewTitle,reviewUrl
L I.,ChIJj4IcAHK12YgROyTEU_kKZbY,"1668 Collins Avenue, Miami Beach, FL 33139",San Gines Miami Beach,https://www.ubereats.com/store/san-gines-miami-beach/Ictw61T-XjqytVAXhhAGAQ?srsltid=AfmBOoo8KWkCcESoYstHY_OE4gGmM5KrMIWMPQEu1pYQ7uRlbBxe0scu,uber-eats,2024-01-21T00:00:00.000Z,,,,,,,,,,,,,,,,the best!,,
Susana S.,ChIJj4IcAHK12YgROyTEU_kKZbY,"1668 Collins Avenue, Miami Beach, FL 33139",San Gines Miami Beach,https://www.ubereats.com/store/san-gines-miami-beach/Ictw61T-XjqytVAXhhAGAQ?srsltid=AfmBOoo8KWkCcESoYstHY_OE4gGmM5KrMIWMPQEu1pYQ7uRlbBxe0scu,uber-eats,2023-09-28T00:00:00.000Z,,,,,,,,,,,,,,,,Best chocolate in South Beach,,
RUBEN T.,ChIJj4IcAHK12YgROyTEU_kKZbY,"1668 Collins Avenue, Miami Beach, FL 33139",San Gines Miami Beach,https://www.ubereats.com/store/san-gines-miami-beach/Ictw61T-XjqytVAXhhAGAQ?srsltid=AfmBOoo8KWkCcESoYstHY_OE4gGmM5KrMIWMPQEu1pYQ7uRlbBxe0scu,uber-eats,2023-10-21T00:00:00.000Z,,,,,,,,,,,,,,,,Best churros!!!,,
RUBEN T.,ChIJj4IcAHK12YgROyTEU_kKZbY,"1668 Collins Avenue, Miami Beach, FL 33139",San Gines Miami Beach,https://www.ubereats.com/store/san-gines-miami-beach/Ictw61T-XjqytVAXhhAGAQ?srsltid=AfmBOoo8KWkCcESoYstHY_OE4gGmM5KrMIWMPQEu1pYQ7uRlbBxe0scu,uber-eats,2023-09-25T00:00:00.000Z,,,,,,,,,,,,,,,,Best churros!!,,
AnnaBelle C.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2024-12-08T00:00:00.000Z,,,,,,,,,,,,,,,,"Incredible pastries, fresh abd delicious every time! Very addicting!",,
Nicole C.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2024-08-02T00:00:00.000Z,,,,,,,,,,,,,,,,love the croissants.... now a favorite,,
lainey M.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2024-03-30T00:00:00.000Z,,,,,,,,,,,,,,,,Always good,,
Hector C.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-12-16T00:00:00.000Z,,,,,,,,,,,,,,,,"Great quality, awesome experience every time.",,
Haley D.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-09-08T00:00:00.000Z,,,,,,,,,,,,,,,,Very fresh and tasty!,,
Susan R.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-04-22T00:00:00.000Z,,,,,,,,,,,,,,,,My 1st order & I loved it. Fresh & amazing flavors,,
Lori L.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-02-21T00:00:00.000Z,,,,,,,,,,,,,,,,"The flakiest and yummiest croissants you will find, and the fruit tarts were luscious and beautiful!",,
Paula B.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2022-04-09T00:00:00.000Z,,,,,,,,,,,,,,,,It’s always excellent,,
Nicole C.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2024-09-02T00:00:00.000Z,,,,,,,,,,,,,,,,Delicious! Love the croissants! I am addicted!,,
Kendrick M.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2024-07-07T00:00:00.000Z,,,,,,,,,,,,,,,,Always delicious 😋,,
Karen M.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-12-18T00:00:00.000Z,,,,,,,,,,,,,,,,Delicious everytime,,
Perla D.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-09-25T00:00:00.000Z,,,,,,,,,,,,,,,,Best almond croissants in the city,,
Caitie K.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-07-17T00:00:00.000Z,,,,,,,,,,,,,,,,Massive sandwich enough for 3 meals and delicious cookie!,,
Melissa A.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-03-19T00:00:00.000Z,,,,,,,,,,,,,,,,great pastries,,
Bobbie J.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2023-02-06T00:00:00.000Z,,,,,,,,,,,,,,,,Great customer service! Annie is the best!,,
Wiley L.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2022-07-18T00:00:00.000Z,,,,,,,,,,,,,,,,always a must when traveling to dallas.,,
Adjovi A.,ChIJg8GH00mfToYRAAOupRj85gM,"1921 Greenville Ave, Dallas, TX 75206",Boulangerie by Village Baking Co,https://www.ubereats.com/store/boulangerie-by-village-baking-co/4lI5Xxm1QgGw7TduLt1DlA?srsltid=AfmBOoqEAcSvNx3FHeC2oHPuaKN-RGkx9VjkrKWGqDh_NOb7ipXwRQQT,uber-eats,2021-09-28T00:00:00.000Z,,,,,,,,,,,,,,,,Great,,
Alejandra Z.,ChIJ2ewCpI4nTIYR1dZ8M7wdnKo,"2546 Royal Ln, Dallas, TX 75229",9 Rabbits Bakery,https://www.ubereats.com/store/9-rabbits-bakery/6ncfWPJXRZC22IRBfIC5Zw?srsltid=AfmBOoo7lHmVB4cpMhSyFTJRhGFxaPr6GhaOwpKQA9ZXoEoMYw8rcFGu,uber-eats,2024-08-24T00:00:00.000Z,,,,,,,,,,,,,,,,Yummy,,
Ryan O.,ChIJ2ewCpI4nTIYR1dZ8M7wdnKo,"2546 Royal Ln, Dallas, TX 75229",9 Rabbits Bakery,https://www.ubereats.com/store/9-rabbits-bakery/6ncfWPJXRZC22IRBfIC5Zw?srsltid=AfmBOoo7lHmVB4cpMhSyFTJRhGFxaPr6GhaOwpKQA9ZXoEoMYw8rcFGu,uber-eats,2023-07-22T00:00:00.000Z,,,,,,,,,,,,,,,,is tasty and has many cute rabbits hiding,,
Makayla D.,ChIJ2ewCpI4nTIYR1dZ8M7wdnKo,"2546 Royal Ln, Dallas, TX 75229",9 Rabbits Bakery,https://www.ubereats.com/store/9-rabbits-bakery/6ncfWPJXRZC22IRBfIC5Zw?srsltid=AfmBOoo7lHmVB4cpMhSyFTJRhGFxaPr6GhaOwpKQA9ZXoEoMYw8rcFGu,uber-eats,2022-11-11T00:00:00.000Z,,,,,,,,,,,,,,,,Incredible food.,,
Ed N.,ChIJ2ewCpI4nTIYR1dZ8M7wdnKo,"2546 Royal Ln, Dallas, TX 75229",9 Rabbits Bakery,https://www.ubereats.com/store/9-rabbits-bakery/6ncfWPJXRZC22IRBfIC5Zw?srsltid=AfmBOoo7lHmVB4cpMhSyFTJRhGFxaPr6GhaOwpKQA9ZXoEoMYw8rcFGu,uber-eats,2024-03-15T00:00:00.000Z,,,,,,,,,,,,,,,,Very tasty,,
Mariefe B.,ChIJ2ewCpI4nTIYR1dZ8M7wdnKo,"2546 Royal Ln, Dallas, TX 75229",9 Rabbits Bakery,https://www.ubereats.com/store/9-rabbits-bakery/6ncfWPJXRZC22IRBfIC5Zw?srsltid=AfmBOoo7lHmVB4cpMhSyFTJRhGFxaPr6GhaOwpKQA9ZXoEoMYw8rcFGu,uber-eats,2023-06-11T00:00:00.000Z,,,,,,,,,,,,,,,,"Their boba drinks are so delicious, specifically their manga yogurt drink",,
Nick D.,ChIJ0eFZWbHJj4ARUUnKg2-r9gY,"2209 Tasman Dr, Santa Clara, CA 95054",Mikayla's Cafe,https://www.ubereats.com/store/mikaylas-cafe/ZaHwB21dRMWz1721Hxrf-g?srsltid=AfmBOoq70eQE6bcm3F_NJQy4wPP74yxyF0R-tQ3Guh1cLtwdThlvRVQk,uber-eats,2023-10-13T00:00:00.000Z,,,,,,,,,,,,,,,,breakfast burrito was amazing,,
Adhita S.,ChIJ0eFZWbHJj4ARUUnKg2-r9gY,"2209 Tasman Dr, Santa Clara, CA 95054",Mikayla's Cafe,https://www.ubereats.com/store/mikaylas-cafe/ZaHwB21dRMWz1721Hxrf-g?srsltid=AfmBOoq70eQE6bcm3F_NJQy4wPP74yxyF0R-tQ3Guh1cLtwdThlvRVQk,uber-eats,2022-01-24T00:00:00.000Z,,,,,,,,,,,,,,,,Delicious brunch place,,
Adam S.,ChIJ0eFZWbHJj4ARUUnKg2-r9gY,"2209 Tasman Dr, Santa Clara, CA 95054",Mikayla's Cafe,https://www.ubereats.com/store/mikaylas-cafe/ZaHwB21dRMWz1721Hxrf-g?srsltid=AfmBOoq70eQE6bcm3F_NJQy4wPP74yxyF0R-tQ3Guh1cLtwdThlvRVQk,uber-eats,2023-02-06T00:00:00.000Z,,,,,,,,,,,,,,,,Perfect breakfast,,
Osvaldo Adrian F.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2025-03-07T00:00:00.000Z,,,,,,,,,,,,,,,,"Demasiado rico , llegaron calentitos",,
Roxana C.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2024-08-07T00:00:00.000Z,,,,,,,,,,,,,,,,Los mejores chorros q he comido se los recomiendo súper deliciosos,,
Carlos A.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2024-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,Great,,
Yaydenis H.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2023-10-16T00:00:00.000Z,,,,,,,,,,,,,,,,Las mejores Hamburguesas de todo Miami ✨,,
Andres L.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2023-07-17T00:00:00.000Z,,,,,,,,,,,,,,,,The stuffed churros are amazing - they have that classic churros taste,,
ZURENA M.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2023-05-14T00:00:00.000Z,,,,,,,,,,,,,,,,Good,,
Leandro M.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2022-03-26T00:00:00.000Z,,,,,,,,,,,,,,,,Perfect churros!!! It was so fresh!,,
ORESAYDEE M.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2025-01-04T00:00:00.000Z,,,,,,,,,,,,,,,,They were delicious highly recommend this place I will definitely be ordering again soon.,,
Yancarlos O.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2024-05-18T00:00:00.000Z,,,,,,,,,,,,,,,,Los mejores churros de miami,,
Daniela T.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2024-02-22T00:00:00.000Z,,,,,,,,,,,,,,,,"Me encantan, siempre deliciosos 😍",,
McKay S.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2023-10-11T00:00:00.000Z,,,,,,,,,,,,,,,,They churros were not overly sweet or greasy. so perfect.,,
Paola S.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2023-05-28T00:00:00.000Z,,,,,,,,,,,,,,,,Son un manjar !!!! Excelencia en calidad de producto !!!! Los mejores,,
Jayren G.,ChIJP4CQ52S52YgRpkqFX5oJQl8,"8775 West Flagler Street, Miami, FL 33174",CHURROWORLD CO.,https://www.ubereats.com/store/churroworld-co/1akpzQz4Q8enW3SOaCZPfg?srsltid=AfmBOoqOb4-W61qqGZbIO9cRjCBuOMaiQySPfF9iomuEWfcAnlw0iMMR,uber-eats,2023-01-25T00:00:00.000Z,,,,,,,,,,,,,,,,The Churros are the real deal,,
Bianca N.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2025-03-15T00:00:00.000Z,,,,,,,,,,,,,,,,"Early delivery, great communication, no issues.",,
Krishna S.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2025-01-23T00:00:00.000Z,,,,,,,,,,,,,,,,That is one of my favorite places to eat when in phoenix area,,
Siddharth R.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-09-26T00:00:00.000Z,,,,,,,,,,,,,,,,Chicken korma and malai kofta are the best,,
Sarah W.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-09-17T00:00:00.000Z,,,,,,,,,,,,,,,,"even better when you dine in - the cutlery, plates, and waiting area really set the mood",,
Mae A.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-07-19T00:00:00.000Z,,,,,,,,,,,,,,,,It’s inc,,
Rishabh G.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-06-22T00:00:00.000Z,,,,,,,,,,,,,,,,Its awesome always,,
Gyanna A.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-06-07T00:00:00.000Z,,,,,,,,,,,,,,,,First time trying butter chicken and it did not disappoint!,,
Erick A.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-04-09T00:00:00.000Z,,,,,,,,,,,,,,,,Best Indian food in phoenix!,,
Anurag P.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-03-30T00:00:00.000Z,,,,,,,,,,,,,,,,Everything is good,,
Logesh K.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-03-11T00:00:00.000Z,,,,,,,,,,,,,,,,good,,
JASMINE R.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2024-02-13T00:00:00.000Z,,,,,,,,,,,,,,,,Everything was amazing!!,,
Achyut K.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2023-08-29T00:00:00.000Z,,,,,,,,,,,,,,,,very good food,,
Sri G.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2023-08-23T00:00:00.000Z,,,,,,,,,,,,,,,,Tasty,,
Ninad P.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2023-08-05T00:00:00.000Z,,,,,,,,,,,,,,,,Good,,
Kayla B.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2023-08-01T00:00:00.000Z,,,,,,,,,,,,,,,,Delicious sauce,,
Andrew E.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2021-11-27T00:00:00.000Z,,,,,,,,,,,,,,,,Fresh and delish!,,
arnae C.,ChIJjTH8jPUIK4cR3eP8uvspUa0,"1872 E Apache Blvd, Tempe, AZ 85281",The Dhaba (Tempe),https://www.ubereats.com/store/the-dhaba-tempe/cAWN4hwYQBGo8D8yuwEmlw?srsltid=AfmBOorvhy-0BVRw2GpXybKK2s0Hxs7n7OgdyJu-xaqMmanFIWLCgyEP,uber-eats,2025-03-09T00:00:00.000Z,,,,,,,,,,,,,,,,Love this place!,,
